Customer_ID,Customer_Name,Contact,Business_Type,Location,Total_Purchases,Loyalty_Level
C31561,Arun Chopra,9355014115,Retailer,Tamil Nadu,1441610,Platinum
C31562,Vikram Chopra,9878198784,Mechanic,Maharashtra,374339,Gold
C31563,Neha Patil,9294021390,Wholesaler,Uttar Pradesh,877784,Gold
C31564,Raj Sharma,9363162410,Mechanic,Maharashtra,1639215,Gold
C31565,Anjali Chopra,9248699836,Mechanic,Tamil Nadu,1454191,Silver
C31566,Vikram Bose,9889580056,Mechanic,Delhi,457553,Silver
C31567,Anjali Bose,9308366505,Retailer,Delhi,1116772,Silver
C31568,Neha Verma,9563050401,Retailer,Gujarat,1162559,Platinum
C31569,Neha Mehta,9626418105,Retailer,Maharashtra,320210,Gold
C31570,Vikram Verma,9844307419,Wholesaler,Tamil Nadu,303685,Platinum
C31571,Arun Patil,9357922362,Mechanic,Gujarat,1850929,Gold
C31572,Priya Mehta,9529257989,Retailer,Tamil Nadu,1454252,Gold
C31573,Sanjay Patil,9847348527,Mechanic,Maharashtra,1433145,Gold
C31574,Amit Agarwal,9465189882,Retailer,Tamil Nadu,710435,Gold
C31575,Sanjay Patil,9837406731,Mechanic,Tamil Nadu,570726,Gold
C31576,Kiran Patil,9374427623,Retailer,Gujarat,310516,Gold
C31577,Raj Agarwal,9874597969,Retailer,Karnataka,315927,Gold
C31578,Anjali Agarwal,9151231997,Retailer,Karnataka,105019,Silver
C31579,Anjali Nair,9187998833,Retailer,West Bengal,1038707,Silver
C31580,Kiran Mehta,9906597439,Mechanic,Gujarat,1844573,Platinum
C31581,Raj Bose,9704300069,Retailer,West Bengal,60710,Gold
C31582,Raj Reddy,9886324813,Retailer,Delhi,545578,Platinum
C31583,Vikram Sharma,9611756627,Retailer,Karnataka,260446,Silver
C31584,Anjali Mehta,9329813089,Mechanic,Karnataka,1701444,Platinum
C31585,Kiran Mehta,9228120559,Retailer,Karnataka,1860722,Platinum
C31586,Raj Mehta,9174872813,Mechanic,Karnataka,184775,Gold
C31587,Divya Agarwal,9196390820,Wholesaler,Delhi,1552741,Platinum
C31588,Raj Nair,9926609545,Mechanic,Maharashtra,1853950,Platinum
C31589,Vikram Reddy,9282689801,Wholesaler,Delhi,55411,Platinum
C31590,Kiran Verma,9124249656,Retailer,Maharashtra,506462,Silver
C31591,Raj Mehta,9886097853,Retailer,West Bengal,1646024,Gold
C31592,Arun Ghosh,9252169851,Mechanic,Karnataka,1798063,Gold
C31593,Kiran Agarwal,9598413553,Retailer,Gujarat,139064,Gold
C31594,Vikram Patil,9281618083,Retailer,Gujarat,1375009,Gold
C31595,Amit Mehta,9290969378,Mechanic,Maharashtra,1513993,Silver
C31596,Neha Bose,9221921561,Retailer,Uttar Pradesh,288060,Gold
C31597,Neha Verma,9523435771,Wholesaler,Uttar Pradesh,567534,Platinum
C31598,Neha Verma,9359924073,Wholesaler,Uttar Pradesh,373240,Silver
C31599,Amit Chopra,9172203210,Retailer,Delhi,771763,Platinum
C31600,Raj Chopra,9624535092,Retailer,Maharashtra,1007272,Silver
C31601,Sanjay Ghosh,9417146715,Wholesaler,Tamil Nadu,1825340,Gold
C31602,Kiran Nair,9818242442,Retailer,West Bengal,514713,Gold
C31603,Neha Nair,9826809937,Wholesaler,West Bengal,1487415,Silver
C31604,Sanjay Agarwal,9772688930,Mechanic,Karnataka,1283357,Gold
C31605,Divya Mehta,9202592125,Wholesaler,Karnataka,1860927,Silver
C31606,Raj Sharma,9763965190,Retailer,Delhi,254825,Gold
C31607,Raj Verma,9737946813,Retailer,Maharashtra,763469,Silver
C31608,Arun Reddy,9339104887,Wholesaler,Tamil Nadu,823074,Gold
C31609,Raj Nair,9688108796,Wholesaler,West Bengal,285549,Gold
C31610,Anjali Verma,9710628427,Retailer,Maharashtra,1519817,Silver
C31611,Kiran Patil,9237667674,Retailer,Tamil Nadu,381110,Platinum
C31612,Arun Nair,9808903813,Retailer,Gujarat,1666267,Gold
C31613,Priya Ghosh,9583423231,Mechanic,Maharashtra,440942,Silver
C31614,Sanjay Ghosh,9360449579,Mechanic,Karnataka,1865660,Gold
C31615,Amit Bose,9340442683,Wholesaler,Gujarat,1241790,Gold
C31616,Priya Ghosh,9399749283,Wholesaler,Gujarat,1496737,Platinum
C31617,Priya Nair,9982695862,Mechanic,West Bengal,675921,Silver
C31618,Divya Ghosh,9116896978,Mechanic,Tamil Nadu,1066141,Platinum
C31619,Sanjay Nair,9750797637,Wholesaler,Uttar Pradesh,1198307,Gold
C31620,Priya Ghosh,9864380714,Mechanic,Karnataka,1304841,Silver
C31621,Arun Bose,9460228241,Wholesaler,Gujarat,1022006,Platinum
C31622,Divya Reddy,9678796120,Retailer,Uttar Pradesh,863203,Silver
C31623,Priya Mehta,9524157125,Wholesaler,Delhi,151921,Gold
C31624,Vikram Sharma,9362433366,Mechanic,Delhi,296331,Gold
C31625,Priya Nair,9443829102,Mechanic,Karnataka,1001073,Platinum
C31626,Priya Bose,9412068931,Mechanic,Tamil Nadu,477172,Gold
C31627,Vikram Bose,9568737062,Wholesaler,Tamil Nadu,107538,Silver
C31628,Kiran Sharma,9728623777,Mechanic,West Bengal,144690,Gold
C31629,Priya Nair,9298846376,Wholesaler,Karnataka,369614,Platinum
C31630,Raj Nair,9368004098,Retailer,Delhi,87088,Gold
C31631,Kiran Bose,9939717871,Retailer,Karnataka,896610,Platinum
C31632,Vikram Reddy,9249630324,Mechanic,Maharashtra,1118254,Platinum
C31633,Amit Mehta,9511616876,Wholesaler,Tamil Nadu,478595,Platinum
C31634,Amit Chopra,9938493384,Wholesaler,Gujarat,1135995,Platinum
C31635,Divya Verma,9956217972,Mechanic,Maharashtra,190885,Silver
C31636,Vikram Reddy,9561042160,Wholesaler,Delhi,1201130,Platinum
C31637,Arun Ghosh,9249341548,Mechanic,Tamil Nadu,1538933,Silver
C31638,Sanjay Reddy,9376786664,Mechanic,Delhi,488875,Silver
C31639,Arun Verma,9263473544,Retailer,Delhi,1004004,Silver
C31640,Kiran Mehta,9724360254,Mechanic,Delhi,1486627,Gold
C31641,Vikram Verma,9881119859,Wholesaler,West Bengal,1835253,Platinum
C31642,Anjali Bose,9736710644,Mechanic,Delhi,1678172,Platinum
C31643,Sanjay Verma,9897178072,Retailer,Delhi,896172,Gold
C31644,Sanjay Verma,9555998412,Retailer,Maharashtra,478436,Platinum
C31645,Divya Bose,9504208898,Wholesaler,Maharashtra,1033849,Gold
C31646,Neha Ghosh,9979906422,Mechanic,Maharashtra,1598512,Platinum
C31647,Sanjay Verma,9339405542,Wholesaler,Tamil Nadu,1744559,Silver
C31648,Sanjay Agarwal,9734509277,Wholesaler,West Bengal,1250431,Silver
C31649,Amit Bose,9118444734,Mechanic,Tamil Nadu,1404797,Silver
C31650,Kiran Reddy,9581494303,Retailer,West Bengal,1508395,Platinum
C31651,Vikram Agarwal,9397666339,Wholesaler,West Bengal,1040833,Silver
C31652,Divya Patil,9241300490,Wholesaler,Karnataka,551837,Gold
C31653,Anjali Mehta,9810773369,Retailer,Gujarat,1326728,Platinum
C31654,Vikram Verma,9513612866,Mechanic,Karnataka,699193,Platinum
C31655,Priya Nair,9554333386,Mechanic,Karnataka,1340035,Platinum
C31656,Amit Agarwal,9318688235,Mechanic,West Bengal,1008741,Silver
C31657,Kiran Mehta,9326408954,Retailer,West Bengal,162612,Silver
C31658,Vikram Verma,9638788728,Wholesaler,Tamil Nadu,1874737,Gold
C31659,Kiran Patil,9774227646,Retailer,West Bengal,1615200,Gold
C31660,Divya Verma,9770152902,Wholesaler,Uttar Pradesh,1324976,Platinum
C31661,Anjali Reddy,9190335422,Wholesaler,Delhi,304432,Gold
C31662,Anjali Verma,9287257038,Mechanic,Delhi,1970101,Platinum
C31663,Vikram Chopra,9259042966,Mechanic,West Bengal,431606,Silver
C31664,Arun Patil,9666657115,Mechanic,Delhi,1447830,Silver
C31665,Kiran Reddy,9128998335,Retailer,West Bengal,1968910,Platinum
C31666,Arun Verma,9109981270,Mechanic,Uttar Pradesh,85544,Silver
C31667,Sanjay Chopra,9298887958,Retailer,Karnataka,466495,Silver
C31668,Priya Patil,9984932070,Mechanic,West Bengal,1075714,Silver
C31669,Vikram Sharma,9338916488,Mechanic,Karnataka,264173,Platinum
C31670,Sanjay Patil,9789848876,Mechanic,Uttar Pradesh,562552,Gold
C31671,Neha Mehta,9607256380,Retailer,Maharashtra,1745648,Platinum
C31672,Raj Bose,9159193030,Wholesaler,Delhi,985985,Platinum
C31673,Neha Ghosh,9778982846,Retailer,Uttar Pradesh,828174,Silver
C31674,Kiran Nair,9932116236,Retailer,Maharashtra,1105654,Silver
C31675,Anjali Agarwal,9988406208,Retailer,Delhi,1387115,Gold
C31676,Anjali Chopra,9908352143,Wholesaler,Uttar Pradesh,416993,Platinum
C31677,Neha Mehta,9828718599,Retailer,Uttar Pradesh,1966489,Gold
C31678,Vikram Chopra,9883418973,Mechanic,Gujarat,1997322,Gold
C31679,Neha Nair,9540320493,Wholesaler,Gujarat,364099,Platinum
C31680,Amit Verma,9122920173,Retailer,Gujarat,491215,Gold
C31681,Arun Bose,9770155582,Retailer,Maharashtra,224145,Platinum
C31682,Sanjay Ghosh,9964636635,Wholesaler,Uttar Pradesh,1587258,Platinum
C31683,Arun Reddy,9937457489,Retailer,Gujarat,1019329,Gold
C31684,Priya Reddy,9835938796,Wholesaler,West Bengal,1126138,Gold
C31685,Vikram Agarwal,9309907286,Mechanic,Gujarat,918045,Platinum
C31686,Arun Nair,9176585397,Retailer,Maharashtra,1244252,Silver
C31687,Anjali Bose,9406898026,Retailer,Uttar Pradesh,1107183,Silver
C31688,Neha Sharma,9171252121,Mechanic,Delhi,806824,Platinum
C31689,Vikram Sharma,9592055048,Retailer,Tamil Nadu,1658201,Silver
C31690,Sanjay Verma,9818652894,Retailer,Delhi,1864414,Gold
C31691,Vikram Verma,9363358350,Wholesaler,Tamil Nadu,372034,Gold
C31692,Sanjay Chopra,9841273294,Retailer,West Bengal,1302734,Silver
C31693,Kiran Agarwal,9367268075,Mechanic,Uttar Pradesh,762156,Silver
C31694,Raj Nair,9518288636,Retailer,Delhi,1741326,Platinum
C31695,Kiran Agarwal,9220852492,Wholesaler,Maharashtra,1073209,Gold
C31696,Kiran Ghosh,9271823392,Mechanic,West Bengal,1133957,Silver
C31697,Divya Mehta,9351500594,Mechanic,Delhi,695095,Silver
C31698,Sanjay Nair,9732143202,Mechanic,West Bengal,1247718,Silver
C31699,Anjali Chopra,9333604584,Mechanic,Uttar Pradesh,1443478,Silver
C31700,Neha Bose,9316726040,Wholesaler,Uttar Pradesh,1629313,Gold
C31701,Anjali Verma,9687781063,Wholesaler,Tamil Nadu,573322,Platinum
C31702,Sanjay Chopra,9197640508,Wholesaler,West Bengal,698099,Gold
C31703,Priya Reddy,9688394570,Wholesaler,Uttar Pradesh,756821,Platinum
C31704,Vikram Patil,9734617517,Retailer,Maharashtra,1578684,Silver
C31705,Arun Patil,9375867839,Wholesaler,Delhi,174959,Silver
C31706,Neha Verma,9468622916,Retailer,Tamil Nadu,523908,Platinum
C31707,Raj Mehta,9778210809,Mechanic,West Bengal,1545108,Silver
C31708,Vikram Bose,9400308678,Retailer,Karnataka,951202,Gold
C31709,Amit Ghosh,9816966059,Retailer,Tamil Nadu,1287761,Platinum
C31710,Divya Bose,9801939411,Retailer,Tamil Nadu,1648250,Silver
C31711,Kiran Mehta,9726105791,Wholesaler,Maharashtra,386342,Silver
C31712,Vikram Mehta,9574292727,Wholesaler,Maharashtra,135543,Silver
C31713,Amit Sharma,9477178279,Mechanic,West Bengal,1899283,Platinum
C31714,Kiran Bose,9980313115,Wholesaler,Karnataka,1955667,Gold
C31715,Raj Patil,9187187637,Retailer,Tamil Nadu,400794,Gold
C31716,Divya Patil,9839044335,Wholesaler,West Bengal,1486845,Silver
C31717,Sanjay Mehta,9939985208,Wholesaler,Gujarat,1038264,Platinum
C31718,Anjali Bose,9831873066,Retailer,Karnataka,1944547,Platinum
C31719,Anjali Chopra,9461415269,Mechanic,West Bengal,1680329,Platinum
C31720,Neha Verma,9269401165,Wholesaler,Tamil Nadu,999261,Silver
C31721,Raj Nair,9358994630,Mechanic,West Bengal,1751371,Gold
C31722,Neha Patil,9929851534,Retailer,Maharashtra,1657522,Platinum
C31723,Divya Bose,9669113734,Wholesaler,Maharashtra,781642,Gold
C31724,Priya Verma,9831447408,Mechanic,Delhi,402108,Platinum
C31725,Arun Reddy,9466501156,Mechanic,Karnataka,1174237,Platinum
C31726,Raj Sharma,9702191391,Retailer,Gujarat,1955328,Gold
C31727,Sanjay Chopra,9717332883,Wholesaler,Tamil Nadu,996708,Platinum
C31728,Raj Ghosh,9571792974,Mechanic,Karnataka,1082508,Gold
C31729,Sanjay Agarwal,9262104390,Mechanic,Maharashtra,424529,Platinum
C31730,Arun Reddy,9473726370,Mechanic,Gujarat,230728,Gold
C31731,Anjali Verma,9122608007,Mechanic,Tamil Nadu,618073,Silver
C31732,Anjali Patil,9949840944,Mechanic,Delhi,1272490,Platinum
C31733,Amit Sharma,9930186434,Mechanic,Maharashtra,278981,Platinum
C31734,Sanjay Verma,9510759579,Mechanic,Maharashtra,1125694,Gold
C31735,Raj Mehta,9590710604,Mechanic,Gujarat,1701602,Gold
C31736,Kiran Mehta,9863928413,Mechanic,Karnataka,1585412,Gold
C31737,Neha Mehta,9181359504,Mechanic,Uttar Pradesh,435456,Gold
C31738,Vikram Verma,9341214620,Wholesaler,West Bengal,302167,Silver
C31739,Arun Chopra,9252164608,Retailer,Uttar Pradesh,142856,Platinum
C31740,Anjali Nair,9242800939,Retailer,Karnataka,876468,Platinum
C31741,Arun Bose,9832212488,Retailer,Maharashtra,1476008,Platinum
C31742,Divya Bose,9915771993,Mechanic,Karnataka,1151207,Silver
C31743,Arun Nair,9336384475,Retailer,West Bengal,1814910,Gold
C31744,Arun Chopra,9583672405,Mechanic,Delhi,1502007,Silver
C31745,Vikram Nair,9977789955,Wholesaler,Tamil Nadu,602017,Platinum
C31746,Anjali Ghosh,9855973500,Retailer,Maharashtra,1772772,Platinum
C31747,Vikram Bose,9897785082,Wholesaler,Karnataka,886731,Gold
C31748,Divya Bose,9117291168,Wholesaler,Maharashtra,1365079,Gold
C31749,Priya Verma,9722086993,Mechanic,Tamil Nadu,1910242,Silver
C31750,Neha Ghosh,9117343284,Retailer,Karnataka,1622080,Platinum
C31751,Priya Bose,9355784278,Wholesaler,Delhi,1547885,Silver
C31752,Divya Chopra,9212318468,Retailer,Tamil Nadu,346026,Platinum
C31753,Kiran Verma,9357506821,Wholesaler,West Bengal,534323,Gold
C31754,Divya Sharma,9431835483,Wholesaler,West Bengal,276457,Gold
C31755,Kiran Ghosh,9520380439,Mechanic,Maharashtra,700131,Platinum
C31756,Amit Patil,9435337654,Retailer,West Bengal,1432771,Gold
C31757,Divya Agarwal,9413104138,Mechanic,Karnataka,238776,Platinum
C31758,Priya Sharma,9344208543,Mechanic,West Bengal,1384010,Gold
C31759,Arun Patil,9748138049,Mechanic,Delhi,228509,Gold
C31760,Amit Bose,9110722333,Mechanic,Gujarat,1587504,Silver
C31761,Arun Mehta,9854301525,Mechanic,Karnataka,1823256,Gold
C31762,Kiran Nair,9189735157,Wholesaler,Gujarat,1518630,Platinum
C31763,Kiran Nair,9453293153,Retailer,Maharashtra,944636,Platinum
C31764,Divya Ghosh,9825791754,Retailer,Maharashtra,399725,Platinum
C31765,Arun Chopra,9343578906,Mechanic,Uttar Pradesh,1323780,Silver
C31766,Amit Sharma,9337903612,Retailer,West Bengal,652289,Platinum
C31767,Raj Patil,9720721645,Wholesaler,West Bengal,776461,Silver
C31768,Amit Mehta,9460172299,Mechanic,Maharashtra,1908729,Silver
C31769,Vikram Sharma,9701837149,Wholesaler,Karnataka,862187,Gold
C31770,Sanjay Sharma,9341003343,Wholesaler,Tamil Nadu,807305,Gold
C31771,Vikram Reddy,9302997150,Mechanic,Maharashtra,1148782,Silver
C31772,Neha Verma,9843231052,Wholesaler,Uttar Pradesh,1613481,Platinum
C31773,Priya Chopra,9243453862,Mechanic,Delhi,235955,Silver
C31774,Amit Sharma,9973155491,Wholesaler,Karnataka,1340879,Gold
C31775,Anjali Mehta,9813159104,Retailer,Tamil Nadu,1716874,Silver
C31776,Vikram Verma,9554829944,Retailer,Uttar Pradesh,89278,Platinum
C31777,Sanjay Patil,9487423312,Retailer,Uttar Pradesh,863283,Silver
C31778,Vikram Reddy,9142022970,Mechanic,Tamil Nadu,1725379,Gold
C31779,Divya Chopra,9984328947,Wholesaler,Uttar Pradesh,1930522,Silver
C31780,Divya Agarwal,9758569715,Wholesaler,Karnataka,1216859,Platinum
C31781,Anjali Mehta,9114016463,Retailer,Maharashtra,645244,Platinum
C31782,Raj Patil,9226825858,Retailer,Tamil Nadu,205969,Gold
C31783,Divya Mehta,9287295601,Mechanic,Delhi,233143,Gold
C31784,Priya Sharma,9666736957,Mechanic,Gujarat,1636371,Gold
C31785,Arun Chopra,9175785811,Wholesaler,Karnataka,252143,Gold
C31786,Divya Reddy,9642554480,Mechanic,West Bengal,511224,Silver
C31787,Divya Bose,9431074431,Mechanic,Gujarat,1438385,Gold
C31788,Raj Chopra,9800217516,Mechanic,Maharashtra,1152006,Platinum
C31789,Vikram Patil,9944271416,Retailer,Uttar Pradesh,610964,Gold
C31790,Arun Mehta,9672600704,Retailer,Karnataka,1267028,Silver
C31791,Arun Bose,9757702932,Wholesaler,Delhi,1773382,Silver
C31792,Kiran Verma,9338352973,Mechanic,Gujarat,194702,Silver
C31793,Amit Ghosh,9783377283,Retailer,Gujarat,1931347,Silver
C31794,Anjali Mehta,9516071074,Mechanic,Tamil Nadu,351426,Platinum
C31795,Anjali Mehta,9421755875,Wholesaler,Maharashtra,195704,Gold
C31796,Amit Verma,9458098197,Mechanic,Maharashtra,1274331,Gold
C31797,Sanjay Agarwal,9745047263,Wholesaler,Karnataka,1482546,Gold
C31798,Neha Agarwal,9967465966,Wholesaler,Karnataka,893684,Gold
C31799,Kiran Verma,9166958626,Retailer,Delhi,893105,Gold
C31800,Neha Patil,9365077367,Mechanic,Uttar Pradesh,1539974,Gold
C31801,Priya Agarwal,9825272272,Retailer,Uttar Pradesh,1750140,Gold
C31802,Sanjay Nair,9156042164,Mechanic,West Bengal,1166827,Silver
C31803,Sanjay Chopra,9921153223,Mechanic,Karnataka,368778,Silver
C31804,Arun Ghosh,9161458049,Wholesaler,Gujarat,416267,Platinum
C31805,Divya Agarwal,9516022631,Wholesaler,Karnataka,1584207,Silver
C31806,Sanjay Verma,9600092945,Mechanic,Karnataka,1169412,Platinum
C31807,Amit Sharma,9938948943,Retailer,Uttar Pradesh,1150455,Gold
C31808,Raj Nair,9717762384,Wholesaler,Delhi,1700296,Gold
C31809,Vikram Ghosh,9736272827,Wholesaler,Tamil Nadu,1101955,Silver
C31810,Raj Chopra,9172964285,Mechanic,West Bengal,267610,Silver
C31811,Raj Sharma,9800619897,Mechanic,Delhi,1308475,Gold
C31812,Amit Chopra,9317873256,Wholesaler,Karnataka,737455,Gold
C31813,Priya Bose,9404956663,Retailer,Tamil Nadu,1762817,Silver
C31814,Raj Patil,9538460413,Wholesaler,Karnataka,950913,Gold
C31815,Kiran Chopra,9700158923,Mechanic,Delhi,557743,Silver
C31816,Amit Patil,9891799174,Wholesaler,Maharashtra,412618,Gold
C31817,Anjali Patil,9142361196,Mechanic,Karnataka,1406254,Silver
C31818,Sanjay Verma,9509807559,Wholesaler,Uttar Pradesh,389964,Silver
C31819,Sanjay Chopra,9774203539,Mechanic,Tamil Nadu,226687,Gold
C31820,Amit Chopra,9958163716,Mechanic,West Bengal,1144099,Gold
C31821,Priya Chopra,9129565743,Retailer,Maharashtra,1235973,Silver
C31822,Anjali Verma,9512244226,Mechanic,Karnataka,568533,Platinum
C31823,Arun Ghosh,9472354695,Wholesaler,Karnataka,1035840,Platinum
C31824,Anjali Mehta,9524681510,Mechanic,Tamil Nadu,1952847,Platinum
C31825,Amit Verma,9169341114,Wholesaler,Uttar Pradesh,1423521,Platinum
C31826,Anjali Bose,9255408033,Retailer,Uttar Pradesh,262471,Gold
C31827,Divya Chopra,9220487535,Wholesaler,Maharashtra,689188,Platinum
C31828,Amit Ghosh,9822262399,Retailer,Maharashtra,644818,Platinum
C31829,Amit Verma,9629303724,Retailer,Maharashtra,1624184,Silver
C31830,Raj Verma,9433988490,Mechanic,Karnataka,1666091,Silver
C31831,Anjali Reddy,9606743426,Retailer,Maharashtra,945515,Gold
C31832,Anjali Chopra,9248933988,Wholesaler,Karnataka,205551,Silver
C31833,Arun Reddy,9543028467,Retailer,Karnataka,1357046,Platinum
C31834,Priya Agarwal,9620774783,Retailer,Gujarat,1023527,Platinum
C31835,Priya Bose,9293127117,Mechanic,Maharashtra,1196613,Gold
C31836,Vikram Sharma,9327425155,Wholesaler,Delhi,1768470,Gold
C31837,Anjali Ghosh,9426166558,Retailer,Uttar Pradesh,608270,Platinum
C31838,Kiran Patil,9141503084,Mechanic,West Bengal,434914,Silver
C31839,Priya Patil,9566099083,Mechanic,West Bengal,1991632,Silver
C31840,Amit Chopra,9679216012,Wholesaler,Delhi,1566576,Gold
C31841,Raj Chopra,9686767325,Mechanic,Maharashtra,1389402,Gold
C31842,Divya Mehta,9869769063,Retailer,Karnataka,191818,Gold
C31843,Priya Ghosh,9572222739,Mechanic,Tamil Nadu,1317131,Platinum
C31844,Kiran Agarwal,9632741123,Wholesaler,Delhi,1347622,Silver
C31845,Priya Ghosh,9260131949,Wholesaler,West Bengal,272961,Silver
C31846,Kiran Mehta,9616903978,Mechanic,West Bengal,598332,Silver
C31847,Amit Bose,9931997029,Retailer,Karnataka,1782379,Platinum
C31848,Priya Chopra,9463403491,Mechanic,West Bengal,854597,Gold
C31849,Vikram Bose,9787673014,Wholesaler,West Bengal,1278797,Silver
C31850,Raj Mehta,9313088934,Mechanic,Karnataka,154637,Platinum
C31851,Vikram Nair,9688473870,Mechanic,Maharashtra,1018494,Silver
C31852,Kiran Nair,9548483429,Retailer,Uttar Pradesh,469216,Platinum
C31853,Kiran Reddy,9518193714,Mechanic,Gujarat,1947289,Silver
C31854,Sanjay Bose,9689902329,Retailer,Uttar Pradesh,162199,Gold
C31855,Arun Agarwal,9739087282,Mechanic,West Bengal,605252,Silver
C31856,Anjali Bose,9840521843,Mechanic,Gujarat,1674456,Platinum
C31857,Priya Bose,9622069871,Retailer,Gujarat,133026,Silver
C31858,Priya Reddy,9859685572,Retailer,Maharashtra,1865665,Platinum
C31859,Priya Ghosh,9159397844,Wholesaler,Tamil Nadu,1637975,Platinum
C31860,Divya Ghosh,9577464416,Retailer,Maharashtra,364298,Silver
C31861,Sanjay Ghosh,9323499783,Mechanic,Karnataka,890772,Platinum
C31862,Priya Bose,9986019277,Wholesaler,Karnataka,856221,Platinum
C31863,Kiran Bose,9882395572,Retailer,Karnataka,1926780,Gold
C31864,Raj Bose,9421646861,Retailer,West Bengal,577520,Gold
C31865,Raj Sharma,9794458637,Wholesaler,Delhi,1053626,Gold
C31866,Amit Reddy,9234366197,Mechanic,West Bengal,1725045,Platinum
C31867,Anjali Ghosh,9209750394,Mechanic,Maharashtra,1040654,Silver
C31868,Kiran Reddy,9677041073,Wholesaler,Tamil Nadu,1204187,Silver
C31869,Neha Chopra,9117419465,Mechanic,Tamil Nadu,347794,Gold
C31870,Vikram Reddy,9880905028,Retailer,Tamil Nadu,1033399,Platinum
C31871,Anjali Nair,9912925577,Mechanic,Gujarat,101349,Gold
C31872,Neha Patil,9648023915,Retailer,Tamil Nadu,400021,Gold
C31873,Raj Sharma,9758740660,Mechanic,Gujarat,1393586,Platinum
C31874,Sanjay Ghosh,9829675696,Retailer,Delhi,1630198,Gold
C31875,Arun Bose,9319302142,Wholesaler,Uttar Pradesh,757215,Platinum
C31876,Arun Sharma,9216667420,Retailer,Tamil Nadu,1831406,Gold
C31877,Kiran Chopra,9526712717,Mechanic,Gujarat,719616,Silver
C31878,Kiran Agarwal,9749723249,Retailer,West Bengal,1500795,Gold
C31879,Divya Chopra,9642330457,Mechanic,Tamil Nadu,634142,Silver
C31880,Divya Verma,9244724163,Mechanic,Karnataka,1849981,Gold
C31881,Arun Mehta,9940263366,Retailer,Maharashtra,551632,Gold
C31882,Arun Chopra,9314148553,Mechanic,West Bengal,1343177,Silver
C31883,Divya Nair,9873777918,Wholesaler,Delhi,1802619,Gold
C31884,Anjali Chopra,9635153458,Mechanic,West Bengal,1182371,Platinum
C31885,Divya Patil,9718985654,Wholesaler,Karnataka,603558,Silver
C31886,Amit Sharma,9929353483,Wholesaler,Tamil Nadu,606115,Platinum
C31887,Sanjay Ghosh,9736065174,Mechanic,Tamil Nadu,1212847,Platinum
C31888,Amit Reddy,9897483992,Wholesaler,Delhi,1621117,Silver
C31889,Kiran Nair,9499125231,Wholesaler,Uttar Pradesh,1191486,Gold
C31890,Kiran Nair,9362412810,Retailer,Maharashtra,104855,Platinum
C31891,Anjali Sharma,9867411638,Wholesaler,Tamil Nadu,1801220,Gold
C31892,Sanjay Bose,9423648480,Wholesaler,Gujarat,1896270,Platinum
C31893,Vikram Agarwal,9243649024,Wholesaler,Delhi,514288,Silver
C31894,Anjali Nair,9830008828,Wholesaler,Uttar Pradesh,624124,Silver
C31895,Vikram Chopra,9781806921,Wholesaler,Uttar Pradesh,691215,Platinum
C31896,Vikram Bose,9131355127,Mechanic,Uttar Pradesh,1833901,Silver
C31897,Kiran Agarwal,9453760003,Wholesaler,Tamil Nadu,1927655,Platinum
C31898,Sanjay Sharma,9541067218,Mechanic,Gujarat,857883,Gold
C31899,Divya Reddy,9536126243,Mechanic,Uttar Pradesh,876014,Platinum
C31900,Neha Mehta,9639583346,Mechanic,West Bengal,1530006,Platinum
C31901,Neha Patil,9124675396,Retailer,Delhi,903799,Platinum
C31902,Raj Nair,9590083027,Retailer,Delhi,1562912,Silver
C31903,Priya Patil,9340739261,Mechanic,Delhi,118017,Silver
C31904,Amit Reddy,9484858947,Retailer,Tamil Nadu,849049,Silver
C31905,Amit Agarwal,9971730363,Wholesaler,Delhi,208222,Platinum
C31906,Anjali Agarwal,9987718847,Mechanic,West Bengal,309190,Silver
C31907,Raj Chopra,9284527483,Mechanic,Maharashtra,762724,Silver
C31908,Priya Reddy,9525198591,Mechanic,Maharashtra,449380,Silver
C31909,Amit Mehta,9583672720,Retailer,Karnataka,1512587,Silver
C31910,Kiran Chopra,9440564854,Retailer,West Bengal,1912876,Silver
C31911,Sanjay Agarwal,9517157720,Retailer,West Bengal,607673,Platinum
C31912,Raj Ghosh,9478545919,Wholesaler,Delhi,1406520,Platinum
C31913,Neha Agarwal,9289475859,Retailer,Uttar Pradesh,1607568,Silver
C31914,Vikram Bose,9767097399,Mechanic,Karnataka,1565668,Silver
C31915,Sanjay Verma,9912662635,Retailer,Gujarat,1038342,Platinum
C31916,Neha Ghosh,9827817367,Retailer,Gujarat,1352084,Platinum
C31917,Amit Mehta,9855098465,Retailer,West Bengal,582174,Silver
C31918,Kiran Reddy,9678859405,Retailer,West Bengal,1630653,Gold
C31919,Amit Chopra,9108058968,Mechanic,West Bengal,234601,Silver
C31920,Anjali Bose,9501831528,Retailer,Tamil Nadu,1286298,Gold
C31921,Kiran Sharma,9360750682,Mechanic,West Bengal,475014,Silver
C31922,Sanjay Nair,9798000917,Retailer,Gujarat,66496,Gold
C31923,Amit Nair,9141169468,Wholesaler,Tamil Nadu,1628196,Gold
C31924,Raj Bose,9957827139,Wholesaler,Uttar Pradesh,1566589,Silver
C31925,Priya Sharma,9308884201,Mechanic,Gujarat,60685,Platinum
C31926,Raj Reddy,9526553348,Mechanic,West Bengal,223125,Platinum
